O*NET-SOC Code,Occupation (O*NET-SOC Title),Task ID,Task,Task Type,Date,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),task_norm,occupation_norm,task_importance_weight,skill_list,skill_id_list,worker_rater_count,worker_desire_score,worker_time_score,core_skill_score,job_security_score,enjoyment_score,worker_physical_requirement,worker_interpersonal_requirement,worker_uncertainty_requirement,worker_domain_expertise_requirement,worker_human_agency_score,automation_desire_free_time_share,automation_desire_repetitive_share,automation_desire_human_error_share,automation_desire_stress_share,automation_desire_difficulty_share,automation_desire_scale_share,human_agency_physical_share,human_agency_control_share,human_agency_domain_knowledge_share,human_agency_empathy_share,human_agency_quality_oversight_share,human_agency_dynamic_share,human_agency_ethical_share,expert_rater_count,ai_capability_score,expert_physical_requirement,expert_uncertainty_requirement,expert_domain_expertise_requirement,expert_interpersonal_requirement,expert_human_agency_score,dwa_count,dwa_titles,anthropic_usage_pct,paper_count,recent_paper_count,company_count,recent_company_count,sector,human_agency_score,physical_requirement,uncertainty_requirement,domain_expertise_requirement,interpersonal_requirement,paper_count_log,company_count_log,recent_paper_count_log,recent_company_count_log,automation_reason_intensity,human_agency_reason_intensity,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,has_worker_signal,has_expert_signal,has_usage_signal,has_paper_signal,has_company_signal,paired_worker_expert_signal,signal_count,skill_shift_pressure,capability_desire_gap,desire_capability_gap,transition_type,mismatch_type
15-1255.01,Video Game Designers,16210,"Determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",Core,08/2022,3.0,3.0,3.5,100.0,,,['Thinking Creatively'],['4.A.2.b.2'],"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction",video game designers,35.5,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Design video game features or details.,0.2970645333611288,147.0,99.0,51.0,18.0,Computer and Mathematical,,,,,,4.997212273764115,3.9512437185814275,4.605170185988092,2.9444389791664403,,,0.7194223038896901,,,0.57707648991084,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
15-1255.01,Video Game Designers,16205,Prepare and revise initial game sketches using two- and three-dimensional graphical design software.,Core,08/2022,3.0,3.0,3.5,80.0,,,['Thinking Creatively'],['4.A.2.b.2'],prepare and revise initial game sketches using two- and three-dimensional graphical design software,video game designers,28.833333333333332,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Prepare graphics or other visual representations of information.,,104.0,71.0,51.0,18.0,Computer and Mathematical,,,,,,4.653960350157523,3.9512437185814275,4.276666119016055,2.9444389791664403,,,0.5610042233693102,,,0.5472782731112154,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1255.01,Video Game Designers,16197,Create gameplay test plans for internal and external test groups.,Core,08/2022,3.0,3.0,3.28,90.0,,,['Developing Objectives and Strategies'],['4.A.2.b.4'],create gameplay test plans for internal and external test groups,video game designers,32.093333333333334,['Developing Objectives and Strategies'],['4.A.2.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Develop testing routines or procedures.,,197.0,142.0,50.0,17.0,Computer and Mathematical,,,,,,5.288267030694535,3.9318256327243257,4.962844630259907,2.8903717578961645,,,0.6058188643829188,,,0.5937353355232285,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1299.01,Web Administrators,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",Core,08/2018,5.0,5.0,4.79,95.0,,,"['Monitoring Processes, Materials, or Surroundings', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.1.a.2', '4.A.4.a.2']","monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel",web administrators,34.93,"['Monitoring Processes, Materials, or Surroundings', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.1.a.2', '4.A.4.a.2']",5.0,3.8,1.8,2.8,1.6,2.6,1.2,2.4,3.0,3.4,2.6,1.0,0.6,0.6,0.4,0.2,0.4,0.2,0.6,0.4,0.4,0.0,0.4,0.2,3.0,3.6666666666666665,1.3333333333333333,2.3333333333333335,3.0,2.0,2.6666666666666665,2.0,Collaborate with others to resolve information technology issues. | Monitor the security of digital information.,0.0127685632760485,4.0,0.0,163.0,60.0,Computer and Mathematical,2.6333333333333333,1.2666666666666666,2.666666666666667,3.2,2.2,1.6094379124341003,5.099866427824199,0.0,4.110873864173311,0.5333333333333333,0.31428571428571433,0.5325152902799748,0.6629146919431279,0.5165145709387919,0.4753636790239324,True,True,True,True,True,True,5,1.2027169599712826,-0.1333333333333333,0.1333333333333333,Low near-term shift,Moderate or mixed
15-1299.01,Web Administrators,14731,Back up or modify applications and related data to provide for disaster recovery.,Core,08/2018,5.0,5.0,4.6,75.0,,,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']",back up or modify applications and related data to provide for disaster recovery,web administrators,28.2,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']",5.0,4.2,1.6,2.6,2.2,2.2,1.8,1.4,1.8,1.8,1.6,0.8,0.4,0.4,0.4,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,2.0,4.5,1.0,1.5,3.5,1.0,1.5,2.0,Create electronic data backup to prevent loss of information. | Modify software programs to improve performance.,,262.0,196.0,162.0,59.0,Computer and Mathematical,1.55,1.4,1.65,2.65,1.2,5.572154032177765,5.093750200806762,5.2832037287379885,4.0943445622221,0.39999999999999997,0.08571428571428573,0.8821698082159158,0.7809537914691943,0.08942640583509798,0.9264429845143125,True,True,False,True,True,True,4,5.667183759288047,0.2999999999999998,-0.2999999999999998,Worker-pulled automation,Aligned automation opportunity
15-1299.01,Web Administrators,14758,"Correct testing-identified problems, or recommend actions for their resolution.",Core,08/2018,5.0,5.0,4.45,100.0,,,"['Working with Computers', 'Providing Consultation and Advice to Others']","['4.A.3.b.1', '4.A.4.b.6']","correct testing-identified problems, or recommend actions for their resolution",web administrators,36.483333333333334,"['Working with Computers', 'Providing Consultation and Advice to Others']","['4.A.3.b.1', '4.A.4.b.6']",7.0,3.2857142857142856,2.4285714285714284,3.5714285714285716,2.4285714285714284,3.2857142857142856,1.7142857142857142,3.2857142857142856,3.4285714285714284,4.142857142857143,3.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.2857142857142857,2.0,4.0,1.0,2.0,3.5,2.0,2.0,2.0,Recommend changes to improve computer or information systems. | Resolve computer software problems.,,130.0,102.0,162.0,59.0,Computer and Mathematical,2.5,1.3571428571428572,2.7142857142857144,3.8214285714285716,2.642857142857143,4.875197323201151,5.093750200806762,4.634728988229636,4.0943445622221,0.3333333333333333,0.4693877551020408,0.7965725292771829,0.5395438388625592,0.6711303821720278,0.8850305021116847,True,True,False,True,True,True,4,1.0251858367795208,0.7142857142857144,-0.7142857142857144,AI-augmented human premium,Moderate or mixed
15-1299.01,Web Administrators,14732,"Determine sources of Web page or server problems, and take action to correct such problems.",Core,08/2018,5.0,5.0,4.32,95.0,,,['Working with Computers'],['4.A.3.b.1'],"determine sources of web page or server problems, and take action to correct such problems",web administrators,34.77333333333333,['Working with Computers'],['4.A.3.b.1'],6.0,3.1666666666666665,2.6666666666666665,3.8333333333333335,2.5,2.3333333333333335,2.5,2.1666666666666665,3.0,4.0,2.8333333333333335,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,2.0,4.0,1.0,2.0,3.5,2.0,2.0,1.0,Resolve computer software problems.,0.8881968964573751,188.0,140.0,162.0,59.0,Computer and Mathematical,2.416666666666667,1.75,2.5,3.75,2.083333333333333,5.241747015059643,5.093750200806762,4.948759890378168,4.0943445622221,0.38888888888888884,0.21428571428571427,0.8586546868668937,0.704531990521327,0.4643888720827311,0.9099014547160957,True,True,True,True,True,True,5,3.3355583824355177,0.8333333333333335,-0.8333333333333335,Worker-pulled automation,Moderate or mixed
15-1299.01,Web Administrators,14740,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",Core,08/2018,3.0,3.0,4.25,80.0,,,"['Working with Computers', 'Repairing and Maintaining Mechanical Equipment']","['4.A.3.b.1', '4.A.3.b.4']","implement updates, upgrades, and patches in a timely manner to limit loss of service",web administrators,29.083333333333332,"['Working with Computers', 'Repairing and Maintaining Mechanical Equipment']","['4.A.3.b.1', '4.A.3.b.4']",5.0,3.6,2.2,2.4,2.6,2.8,1.8,2.2,2.6,2.6,2.2,0.6,0.4,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0.0,3.0,4.666666666666667,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.0,Implement security measures for computer or information systems. | Maintain computer networks to enhance performance and user access.,,188.0,145.0,162.0,59.0,Computer and Mathematical,1.9333333333333336,1.5666666666666667,2.3,2.466666666666667,1.7666666666666666,5.241747015059643,5.093750200806762,4.983606621708336,4.0943445622221,0.3,0.1142857142857143,0.8918247425615857,0.6521030805687205,0.1797645457295553,0.9115438761145003,True,True,False,True,True,True,4,4.481132254939363,1.0666666666666669,-1.0666666666666669,Worker-pulled automation,Moderate or mixed
15-1299.01,Web Administrators,14750,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",Core,08/2018,3.0,3.0,4.06,85.0,,,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications",web administrators,30.686666666666667,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],4.0,3.75,2.25,3.5,3.0,3.25,2.5,2.75,2.75,3.5,2.75,0.5,0.25,1.0,0.0,0.25,0.75,0.5,0.25,0.5,0.5,0.25,0.5,0.25,2.0,4.5,1.0,2.0,2.0,2.0,1.5,1.0,Test computer system operations to ensure proper functioning.,,214.0,168.0,162.0,59.0,Computer and Mathematical,2.125,1.75,2.375,2.75,2.375,5.3706380281276624,5.093750200806762,5.1298987149230735,4.0943445622221,0.4583333333333333,0.39285714285714285,0.8763822280501095,0.7322274881516588,0.4220342733577582,0.9188174565931487,True,True,False,True,True,True,4,3.795146333255719,0.75,-0.75,Worker-pulled automation,Moderate or mixed
15-1299.01,Web Administrators,14749,"Track, compile, and analyze Web site usage data.",Core,08/2018,3.0,3.0,4.0,100.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"track, compile, and analyze web site usage data",web administrators,35.666666666666664,['Analyzing Data or Information'],['4.A.2.a.4'],4.0,3.5,1.75,3.0,1.75,2.5,1.0,2.0,2.0,2.75,2.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,4.5,1.0,1.0,2.0,1.0,1.5,1.0,Analyze website or related online data to track trends or usage.,,197.0,153.0,163.0,59.0,Computer and Mathematical,1.875,1.0,1.5,2.375,1.5,5.288267030694535,5.099866427824199,5.0369526024136295,4.0943445622221,0.2916666666666667,0.07142857142857142,0.8759911753362036,0.5620556872037915,0.07807160543623183,0.9145940872829657,True,True,False,True,True,True,4,4.299672608004375,1.0,-1.0,Automation candidate,Moderate or mixed
15-1299.01,Web Administrators,14733,"Review or update Web page content or links in a timely manner, using appropriate tools.",Core,08/2018,5.0,5.0,3.89,95.0,,,['Working with Computers'],['4.A.3.b.1'],"review or update web page content or links in a timely manner, using appropriate tools",web administrators,34.63,['Working with Computers'],['4.A.3.b.1'],7.0,3.2857142857142856,2.4285714285714284,3.4285714285714284,2.4285714285714284,3.142857142857143,1.2857142857142858,2.2857142857142856,2.4285714285714284,2.857142857142857,2.857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.0,4.5,1.0,1.0,2.0,1.0,1.5,1.0,Update website content.,0.0428658909981628,216.0,169.0,162.0,59.0,Computer and Mathematical,2.178571428571429,1.1428571428571428,1.7142857142857142,2.428571428571429,1.6428571428571428,5.37989735354046,5.093750200806762,5.135798437050262,4.0943445622221,0.4047619047619047,0.2040816326530612,0.8668290448220958,0.603228672985782,0.17678789508475906,0.9191694040356639,True,True,True,True,True,True,5,4.059925782272751,1.2142857142857144,-1.2142857142857144,Worker-pulled automation,Moderate or mixed
15-1299.01,Web Administrators,14743,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",Core,08/2018,3.0,3.0,3.89,90.0,,,['Working with Computers'],['4.A.3.b.1'],"install or configure web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly",web administrators,32.29666666666667,['Working with Computers'],['4.A.3.b.1'],5.0,4.0,2.0,3.2,3.0,2.6,2.0,2.6,2.8,3.4,2.2,0.4,0.6,0.8,0.6,0.4,0.4,0.0,0.2,0.0,0.2,0.0,0.2,0.0,2.0,4.5,1.5,1.5,2.0,1.5,2.0,2.0,Install computer hardware. | Install computer software.,,77.0,59.0,162.0,59.0,Computer and Mathematical,2.1,1.75,2.15,2.7,2.05,4.356708826689592,5.093750200806762,4.0943445622221,4.0943445622221,0.5333333333333333,0.08571428571428573,0.819992426704888,0.8622630331753555,0.2075115122180767,0.8322383857343969,True,True,False,True,True,True,4,5.328100765744345,0.5,-0.5,Worker-pulled automation,Aligned automation opportunity
15-1299.01,Web Administrators,14744,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",Core,08/2018,3.0,3.0,3.85,100.0,,,"['Analyzing Data or Information', 'Documenting/Recording Information']","['4.A.2.a.4', '4.A.3.b.6']","gather, analyze, or document user feedback to locate or resolve sources of problems",web administrators,35.61666666666667,"['Analyzing Data or Information', 'Documenting/Recording Information']","['4.A.2.a.4', '4.A.3.b.6']",5.0,2.6,2.8,3.4,2.8,3.6,1.6,3.6,2.8,3.0,3.4,0.6,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.4,0.6,0.6,0.8,0.4,3.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,3.3333333333333335,3.0,3.6666666666666665,2.0,Analyze data to identify or resolve operational problems. | Document operational activities.,0.0036481609360138,482.0,382.0,162.0,59.0,Computer and Mathematical,3.533333333333333,1.6333333333333333,2.7333333333333334,3.166666666666667,3.3,6.180016653652572,5.093750200806762,5.948034989180646,4.0943445622221,0.20000000000000004,0.45714285714285713,0.5746835511592343,0.3554502369668247,0.7609559342543109,0.9524870952604412,True,True,True,True,True,True,5,-1.6651083642707312,0.06666666666666643,-0.06666666666666643,Durable human skill,Moderate or mixed
15-1299.01,Web Administrators,14762,Set up or maintain monitoring tools on Web servers or Web sites.,Core,08/2018,3.0,3.0,3.83,90.0,,,['Thinking Creatively'],['4.A.2.b.2'],set up or maintain monitoring tools on web servers or web sites,web administrators,32.276666666666664,['Thinking Creatively'],['4.A.2.b.2'],5.0,4.0,2.6,3.6,2.2,3.2,1.8,2.8,2.8,3.6,2.6,1.0,0.4,0.8,0.2,0.0,0.6,0.0,0.4,0.4,0.2,0.0,0.2,0.2,2.0,4.5,1.5,1.5,4.0,1.0,1.5,1.0,Design websites or web applications.,,145.0,102.0,162.0,59.0,Computer and Mathematical,2.05,1.65,2.15,3.8,1.9,4.983606621708336,5.093750200806762,4.634728988229636,4.0943445622221,0.5000000000000001,0.19999999999999998,0.8594105402665962,0.65625,0.3631886323148802,0.8850305021116847,True,True,False,True,True,True,4,3.499679181476316,0.5,-0.5,Worker-pulled automation,Aligned automation opportunity
15-1299.01,Web Administrators,14745,Develop Web site performance metrics.,Core,08/2018,3.0,3.0,3.74,95.0,,,['Thinking Creatively'],['4.A.2.b.2'],develop web site performance metrics,web administrators,33.913333333333334,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Develop performance metrics or standards related to information technology.,,140.0,96.0,163.0,59.0,Computer and Mathematical,,,,,,4.948759890378168,5.099866427824199,4.574710978503383,4.0943445622221,,,0.8595729704364148,,,0.8796339746597841,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1299.01,Web Administrators,14742,"Collaborate with Web developers to create and operate internal and external Web sites, or to manage projects, such as e-marketing campaigns.",Core,08/2018,3.0,3.0,3.72,90.0,,,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"collaborate with web developers to create and operate internal and external web sites, or to manage projects, such as e-marketing campaigns",web administrators,32.24,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Collaborate with others to develop or implement marketing strategies.,,160.0,123.0,164.0,59.0,Computer and Mathematical,,,,,,5.081404364984463,5.10594547390058,4.820281565605037,4.0943445622221,,,0.8696621304551854,,,0.8986391365556077,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1299.01,Web Administrators,14746,Identify or address interoperability requirements.,Core,08/2018,3.0,3.0,3.72,90.0,,,['Making Decisions and Solving Problems'],['4.A.2.b.1'],identify or address interoperability requirements,web administrators,32.24,['Making Decisions and Solving Problems'],['4.A.2.b.1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Identify information technology project resource requirements.,,185.0,147.0,162.0,59.0,Computer and Mathematical,,,,,,5.225746673713202,5.093750200806762,4.997212273764115,4.0943445622221,,,0.8781088690755514,,,0.9120131393711872,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1299.01,Web Administrators,14763,Develop testing routines and procedures.,Core,08/2018,3.0,3.0,3.47,95.0,,,['Developing Objectives and Strategies'],['4.A.2.b.4'],develop testing routines and procedures,web administrators,33.82333333333333,['Developing Objectives and Strategies'],['4.A.2.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Develop testing routines or procedures.,,243.0,193.0,161.0,59.0,Computer and Mathematical,,,,,,5.497168225293202,5.087596335232384,5.267858159063328,4.0943445622221,,,0.8874941342092915,,,0.9258564054434537,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
15-1299.01,Web Administrators,14736,"Administer internet or intranet infrastructure, including Web, file, and mail servers.",Supplemental,08/2018,5.0,5.0,3.82,55.0,,,['Repairing and Maintaining Mechanical Equipment'],['4.A.3.b.4'],"administer internet or intranet infrastructure, including web, file, and mail servers",web administrators,21.273333333333333,['Repairing and Maintaining Mechanical Equipment'],['4.A.3.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Maintain computer networks to enhance performance and user access.,,94.0,75.0,162.0,59.0,Computer and Mathematical,,,,,,4.553876891600541,5.093750200806762,4.330733340286331,4.0943445622221,,,0.8225011731581418,,,0.8580478648521821,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
